CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RPM_Sum
15812.0,107,41,1801.14,2,3,4,9
15813.0,208,40,1303.9099999999999,1,3,4,8
15814.0,17,72,1945.33,4,4,4,12
15815.0,64,49,2100.6,3,3,5,11
15819.0,49,123,1905.45,3,5,4,12
15820.0,320,17,206.98,1,2,1,4
15821.0,44,62,570.96,3,4,3,10
15822.0,3,33,885.47,5,3,3,11
15823.0,372,1,15.0,1,1,1,3
15825.0,172,20,532.94,2,2,3,7
15826.0,56,68,1654.31,3,4,4,11
15827.0,73,115,1836.0900000000001,2,4,4,10
15829.0,99,51,636.14,2,3,3,8
15830.0,38,39,576.0,3,3,3,9
15831.0,58,68,801.76,3,4,3,10
15832.0,254,54,836.79,1,3,3,7
15834.0,70,273,2233.75,3,5,5,13
15835.0,44,50,954.09,3,3,4,10
15836.0,50,10,137.37,3,1,1,5
15837.0,65,24,391.98,3,2,2,7
15838.0,11,167,33643.08,5,5,5,15
15839.0,33,62,1048.49,4,4,4,12
15840.0,59,27,355.56,3,2,2,7
15841.0,73,47,1224.06,2,3,4,9
15843.0,304,8,118.95000000000002,1,1,1,3
15844.0,46,11,130.73999999999998,3,1,1,5
15845.0,18,138,3711.77,4,5,5,14
15847.0,38,22,389.27,3,2,2,7
15850.0,19,97,238.85,4,4,1,9
15852.0,187,22,160.71,1,2,1,4
15853.0,52,30,110.8,3,3,1,7
15854.0,4,140,2974.65,5,5,5,15
15855.0,137,80,712.24,2,4,3,9
15856.0,4,645,16387.57,5,5,5,15
15857.0,19,14,297.0,4,1,2,7
15858.0,16,191,1438.85,4,5,4,13
15860.0,41,142,977.21,3,5,4,12
15861.0,12,546,3165.36,5,5,5,15
15862.0,8,147,832.88,5,5,3,13
15863.0,26,18,68.84,4,2,1,7
15864.0,22,20,1936.3200000000002,4,2,4,10
15865.0,41,40,895.13,3,3,3,9
15866.0,101,45,230.53,2,3,1,6
15867.0,5,461,3812.64,5,5,5,15
15869.0,277,15,149.64,1,2,1,4
15870.0,33,76,354.09000000000003,4,4,2,10
15872.0,15,128,360.93,4,5,2,11
15874.0,64,120,4405.88,3,4,5,12
15877.0,2,129,493.28,5,5,3,13
15880.0,369,105,343.28000000000003,1,4,2,7
15881.0,312,29,501.39000000000004,1,2,3,6
15882.0,199,23,516.36,1,2,3,6
15883.0,2,49,396.48,5,3,2,10
15885.0,93,18,379.35,2,2,2,6
15886.0,60,12,181.09,3,1,1,5
15888.0,81,12,168.31,2,1,1,4
15889.0,157,93,446.87,2,4,2,8
15891.0,227,62,524.52,1,4,3,8
15894.0,253,41,263.55,1,3,2,6
15895.0,150,11,179.17,2,1,1,4
15897.0,194,24,222.05,1,2,1,4
15898.0,1,86,1388.88,5,4,4,13
15899.0,369,4,56.25,1,1,1,3
15900.0,24,51,351.11,4,3,2,9
15901.0,17,116,363.88,4,4,2,10
15903.0,10,74,5126.76,5,4,5,14
15904.0,8,30,164.68,5,3,1,9
15906.0,20,150,1567.69,4,5,4,13
15907.0,4,249,967.45,5,5,4,14
15909.0,174,7,191.94,2,1,1,4
15910.0,1,267,1232.18,5,5,4,14
15912.0,178,19,264.62,2,2,2,6
15916.0,16,155,1528.09,4,5,4,13
15917.0,248,12,123.1,1,1,1,3
15918.0,191,40,334.23,1,3,2,6
15919.0,20,143,639.89,4,5,3,12
15920.0,154,60,167.5,2,4,1,7
15921.0,173,25,336.03000000000003,2,2,2,6
15922.0,373,11,369.5,1,1,2,4
15923.0,373,21,127.08,1,2,1,4
15925.0,194,12,207.15,1,1,1,3
15930.0,67,21,426.63,3,2,2,7
15932.0,4,115,2495.87,5,4,5,14
15933.0,21,74,1107.46,4,4,4,12
15935.0,239,12,416.86,1,1,2,4
15937.0,64,7,145.35,3,1,1,5
15938.0,112,18,404.58,2,2,2,6
15939.0,90,76,6115.01,2,4,5,11
15940.0,311,1,35.8,1,1,1,3
15942.0,134,14,337.44,2,1,2,5
15944.0,277,6,325.1,1,1,2,4
15945.0,365,2,181.0,1,1,1,3
15947.0,83,29,1708.24,2,2,4,8
15948.0,8,60,955.24,5,4,4,13
15949.0,17,19,364.72,4,2,2,8
15950.0,32,98,1765.51,4,4,4,12
15951.0,9,41,708.22,5,3,3,11
15952.0,34,91,806.57,3,4,3,10
15953.0,15,98,1659.3799999999999,4,4,4,12
15955.0,24,183,4416.26,4,5,5,14
15957.0,32,42,428.89,4,3,2,9
15958.0,74,7,104.35,2,1,1,4
15963.0,20,28,470.76,4,2,2,8
15965.0,17,122,845.64,4,5,3,12
15967.0,23,84,418.83,4,4,2,10
15969.0,3,20,666.1,5,2,3,10
15970.0,304,11,314.1,1,1,2,4
15971.0,18,35,4199.85,4,3,5,12
15973.0,367,4,307.82000000000005,1,1,2,4
15974.0,39,176,3442.15,3,5,5,13
15975.0,84,24,371.01,2,2,2,6
15976.0,165,98,430.94,2,4,2,8
15977.0,17,65,1054.73,4,4,4,12
15978.0,77,49,1098.78,2,3,4,9
15980.0,89,43,2398.86,2,3,5,10
15981.0,25,97,3408.48,4,4,5,13
15983.0,22,113,1475.02,4,4,4,12
15984.0,3,270,2837.67,5,5,5,15
15985.0,123,37,1142.42,2,3,4,9
15986.0,30,14,168.12,4,1,1,6
15987.0,12,140,1451.28,5,5,4,14
15988.0,19,27,158.03,4,2,1,7
15990.0,44,52,792.11,3,3,3,9
15992.0,4,3,41.989999999999995,5,1,1,7
15993.0,9,552,2797.57,5,5,5,15
15994.0,55,35,427.07,3,3,2,8
15996.0,88,130,1060.68,2,5,4,11
15998.0,37,506,3089.97,3,5,5,13
16000.0,3,9,12393.7,5,1,5,11
16003.0,30,103,2735.37,4,4,5,13
16005.0,12,218,615.39,5,5,3,13
16006.0,211,8,101.4,1,1,1,3
16007.0,48,385,1701.94,3,5,4,12
16008.0,24,33,478.78,4,3,2,9
16009.0,22,90,992.71,4,4,4,12
16010.0,246,86,407.5,1,4,2,7
16011.0,8,212,3362.71,5,5,5,15
16012.0,35,94,1415.29,3,4,4,11
16013.0,4,139,37130.6,5,5,5,15
16014.0,38,145,662.38,3,5,3,11
16015.0,4,182,705.39,5,5,3,13
16016.0,3,235,1508.76,5,5,4,14
16017.0,47,32,211.88,3,3,1,7
16018.0,39,28,408.90000000000003,3,2,2,7
16019.0,47,160,3786.2400000000002,3,5,5,13
16020.0,17,46,851.01,4,3,3,10
16022.0,260,76,628.28,1,4,3,8
16023.0,46,101,719.81,3,4,3,10
16024.0,12,64,251.24,5,4,2,11
16025.0,30,28,439.65999999999997,4,2,2,8
16026.0,43,32,236.09,3,3,1,7
16027.0,92,16,934.62,2,2,3,7
16029.0,39,242,81024.84,3,5,5,13
16030.0,310,29,331.24,1,2,2,5
16031.0,92,100,548.94,2,4,3,9
16033.0,6,1137,8816.4,5,5,5,15
16034.0,196,22,437.7,1,2,2,5
16036.0,87,55,758.92,2,3,3,8
16037.0,270,39,855.02,1,3,3,7
16038.0,8,26,471.78000000000003,5,2,2,9
16040.0,65,65,1313.55,3,4,4,11
16041.0,31,6,3166.4,4,1,5,10
16042.0,22,71,1197.27,4,4,4,12
16043.0,38,39,773.99,3,3,3,9
16045.0,120,83,1340.7,2,4,4,10
16048.0,373,8,256.44,1,1,2,4
16049.0,40,312,1111.79,3,5,4,12
16050.0,174,10,137.9,2,1,1,4
16052.0,54,34,362.06,3,3,2,8
16053.0,33,84,1511.95,4,4,4,12
16054.0,145,70,783.9,2,4,3,9
16055.0,221,8,134.8,1,1,1,3
16056.0,45,68,664.85,3,4,3,10
16057.0,16,121,2263.12,4,4,5,13
16059.0,66,180,1459.8600000000001,3,5,4,12
16062.0,10,64,1153.62,5,4,4,13
16063.0,260,23,335.32,1,2,2,5
16065.0,365,74,372.09,1,4,2,7
16066.0,17,102,1521.87,4,4,4,12
16070.0,22,33,852.15,4,3,3,10
16071.0,45,21,326.24,3,2,2,7
16072.0,288,23,584.3199999999999,1,2,3,6
16073.0,297,1,122.39999999999999,1,1,1,3
16076.0,3,129,2234.73,5,5,5,15
16078.0,284,1,79.2,1,1,1,3
16079.0,17,21,1352.0,4,2,4,10
16080.0,82,10,217.16,2,1,1,4
16081.0,56,227,2806.9,3,5,5,13
16083.0,101,31,1317.62,2,3,4,9
16084.0,299,38,436.18,1,3,2,6
16085.0,23,167,981.51,4,5,4,13
16086.0,59,39,1121.39,3,3,4,10
16091.0,155,18,315.06,2,2,2,6
16092.0,115,51,817.86,2,3,3,8
16093.0,107,1,17.0,2,1,1,4
16094.0,12,63,1078.23,5,4,4,13
16096.0,264,12,320.62,1,1,2,4
16097.0,240,10,185.04999999999998,1,1,1,3
16098.0,88,67,2005.63,2,4,4,10
16099.0,50,39,731.9,3,3,3,9
16101.0,71,76,1290.7,3,4,4,11
16102.0,42,57,1842.14,3,3,4,10
16103.0,7,48,1429.64,5,3,4,12
16104.0,62,29,302.36,3,2,2,7
16105.0,249,13,336.96,1,1,2,4
16106.0,66,6,108.38,3,1,1,5
16107.0,18,31,3204.1600000000003,4,3,5,12
16108.0,85,48,842.5,2,3,3,8
16109.0,219,18,611.88,1,2,3,6
16110.0,45,354,1337.48,3,5,4,12
16112.0,143,16,195.73999999999998,2,2,1,5
16113.0,183,30,161.38,1,3,1,5
16114.0,171,8,135.75000000000003,2,1,1,4
16115.0,10,284,1667.97,5,5,4,14
16116.0,212,34,612.78,1,3,3,7
16117.0,190,30,232.21,1,3,1,5
16119.0,8,16,423.36,5,2,2,9
16120.0,59,30,1309.14,3,3,4,10
16121.0,57,212,867.11,3,5,3,11
16122.0,73,38,684.4200000000001,2,3,3,8
16123.0,52,16,307.78,3,2,2,7
16124.0,317,11,249.0,1,1,1,3
16125.0,367,13,289.35,1,1,2,4
16126.0,29,117,6287.77,4,4,5,13
16127.0,39,40,656.25,3,3,3,9
16128.0,18,89,1880.22,4,4,4,12
16131.0,52,78,3506.54,3,4,5,12
16133.0,4,338,14589.04,5,5,5,15
16134.0,22,35,618.09,4,3,3,10
16135.0,263,21,517.55,1,2,3,6
16136.0,60,37,709.38,3,3,3,9
16139.0,19,31,635.41,4,3,3,10
16140.0,66,35,725.18,3,3,3,9
16141.0,88,30,620.4,2,3,3,8
16142.0,250,37,535.34,1,3,3,7
16143.0,3,117,2424.94,5,4,5,14
16144.0,247,1,175.2,1,1,1,3
16145.0,9,224,3799.4900000000002,5,5,5,15
16146.0,157,29,734.13,2,2,3,7
16147.0,134,22,375.0,2,2,2,6
16148.0,296,1,76.32000000000001,1,1,1,3
16149.0,5,18,280.52,5,2,2,9
16150.0,43,117,2053.02,3,4,4,11
16152.0,269,29,1829.04,1,2,4,7
16153.0,50,89,1824.23,3,4,4,11
16156.0,9,130,3122.04,5,5,5,15
16157.0,16,18,656.69,4,2,3,9
16159.0,282,14,348.2,1,1,2,4
16160.0,65,20,1025.44,3,2,4,9
16161.0,2,474,5575.56,5,5,5,15
16162.0,252,2,37.4,1,1,1,3
16163.0,232,6,856.6,1,1,3,5
16164.0,17,34,822.48,4,3,3,10
16168.0,11,98,3787.6,5,4,5,14
16169.0,8,85,1822.97,5,4,4,13
16170.0,51,125,1885.05,3,5,4,12
16171.0,59,3,73.2,3,1,1,5
16172.0,95,69,1140.21,2,4,4,10
16173.0,16,84,1418.32,4,4,4,12
16174.0,126,23,1009.5500000000001,2,2,4,8
16175.0,94,58,1037.59,2,3,4,9
16177.0,50,15,331.95,3,2,2,7
16178.0,138,8,197.9,2,1,1,4
16179.0,61,11,215.83,3,1,1,5
16180.0,100,162,10254.18,2,5,5,12
16181.0,73,11,305.54,2,1,2,5
16182.0,72,28,6617.65,3,2,5,10
16183.0,67,15,338.71000000000004,3,2,2,7
16184.0,64,45,1158.79,3,3,4,10
16185.0,17,31,529.41,4,3,3,10
16186.0,23,218,4006.94,4,5,5,14
16187.0,32,295,6911.4400000000005,4,5,5,14
16188.0,45,67,981.86,3,4,4,11
16189.0,16,11,215.48,4,1,1,6
16190.0,40,6,215.08,3,1,1,5
16191.0,3,134,5180.52,5,5,5,15
16193.0,237,19,314.45,1,2,2,5
16198.0,75,15,400.68100000000004,2,2,2,6
16200.0,4,179,1080.6200000000001,5,5,4,14
16201.0,3,111,1863.47,5,4,4,13
16202.0,361,18,365.27,1,2,2,5
16203.0,59,35,592.9,3,3,3,9
16204.0,23,57,405.71,4,3,2,9
16205.0,31,98,761.38,4,4,3,11
16206.0,55,63,537.0600000000001,3,4,3,10
16207.0,25,19,394.38,4,2,2,8
16208.0,45,66,664.26,3,4,3,10
16209.0,89,46,2262.62,2,3,5,10
16210.0,2,123,21086.3,5,5,5,15
16211.0,89,23,547.02,2,2,3,7
16212.0,19,41,690.34,4,3,3,10
16213.0,79,6,159.0,2,1,1,4
16214.0,171,44,1062.75,2,3,4,9
16215.0,81,14,242.35,2,1,1,4
16216.0,267,37,914.9300000000001,1,3,3,7
16217.0,235,15,304.25,1,2,2,5
16218.0,30,84,3084.68,4,4,5,13
16221.0,37,97,864.86,3,4,3,10
16222.0,318,137,846.72,1,5,3,9
16224.0,57,96,1295.3,3,4,4,11
16225.0,45,134,1096.32,3,5,4,12
16226.0,203,8,255.12,1,1,2,4
16227.0,225,6,314.22,1,1,2,4
16229.0,87,47,1010.6,2,3,4,9
16230.0,190,35,542.03,1,3,3,7
16232.0,44,37,990.88,3,3,4,10
16233.0,71,22,536.6800000000001,3,2,3,8
16235.0,41,46,867.31,3,3,3,9
16236.0,78,20,432.2,2,2,2,6
16239.0,57,19,414.2,3,2,2,7
16240.0,24,135,3718.8,4,5,5,14
16241.0,10,662,2607.87,5,5,5,15
16242.0,8,294,3603.21,5,5,5,15
16243.0,34,51,409.1,3,3,2,8
16244.0,212,91,1522.75,1,4,4,9
16245.0,24,90,1413.66,4,4,4,12
16247.0,170,16,114.56,2,2,1,5
16248.0,62,7,152.94,3,1,1,5
16249.0,53,69,1800.07,3,4,4,11
16250.0,261,24,389.44,1,2,2,5
16253.0,67,123,3683.86,3,5,5,13
16255.0,17,270,2619.91,4,5,5,14
16256.0,267,13,752.4300000000001,1,1,3,5
16257.0,177,2,46.95,2,1,1,4
16258.0,45,135,5203.51,3,5,5,13
16260.0,51,18,1035.45,3,2,4,9
16261.0,17,124,746.83,4,5,3,12
16265.0,9,258,5447.0,5,5,5,15
16266.0,74,61,861.89,2,4,3,9
16268.0,71,45,667.65,3,3,3,9
16270.0,353,54,1141.24,1,3,4,8
16271.0,3,133,1429.24,5,5,4,14
16272.0,117,25,411.7,2,2,2,6
16274.0,373,67,357.95,1,4,2,7
16275.0,197,33,559.87,1,3,3,7
16276.0,177,6,810.6000000000001,2,1,3,6
16278.0,100,23,566.38,2,2,3,7
16279.0,21,107,1509.58,4,4,4,12
16281.0,72,17,2062.06,3,2,5,10
16282.0,340,11,168.3,1,1,1,3
16283.0,6,166,1570.81,5,5,4,14
16284.0,31,109,823.97,4,4,3,11
16287.0,170,8,142.5,2,1,1,4
16292.0,122,17,302.25,2,2,2,6
16293.0,22,118,2248.9900000000002,4,4,5,13
16295.0,10,79,1328.55,5,4,4,13
16297.0,269,20,301.9,1,2,2,5
16298.0,23,27,598.2,4,2,3,9
16302.0,127,11,233.22,2,1,1,4
16303.0,26,162,5360.63,4,5,5,14
16305.0,139,22,361.21999999999997,2,2,2,6
16306.0,214,41,632.27,1,3,3,7
16308.0,38,4,2560.0,3,1,5,9
16309.0,106,42,706.57,2,3,3,8
16311.0,18,37,616.26,4,3,3,10
16313.0,3,16,274.15000000000003,5,2,2,9
16315.0,331,14,226.37,1,1,1,3
16316.0,64,151,2938.91,3,5,5,13
16317.0,120,69,1341.65,2,4,4,10
16318.0,35,19,328.15,3,2,2,7
16319.0,218,3,404.40000000000003,1,1,2,4
16320.0,172,56,1038.46,2,3,4,9
16321.0,72,12,373.65000000000003,3,1,2,6
16322.0,1,37,326.75,5,3,2,10
16323.0,196,1,207.50000000000003,1,1,1,3
16324.0,128,118,428.68,2,4,2,8
16325.0,47,18,594.24,3,2,3,8
16326.0,6,319,3110.96,5,5,5,15
16327.0,14,319,3844.22,4,5,5,14
16330.0,18,39,251.91,4,3,2,9
16332.0,28,153,1593.2,4,5,4,13
16333.0,8,45,26626.8,5,3,5,13
16337.0,37,10,151.05,3,1,1,5
16338.0,157,11,214.79999999999998,2,1,1,4
16339.0,284,20,109.95,1,2,1,4
16340.0,107,153,549.07,2,5,3,10
16341.0,25,77,1971.87,4,4,4,12
16342.0,75,15,322.41,2,2,2,6
16343.0,16,47,370.47999999999996,4,3,2,9
16344.0,158,2,101.10000000000001,2,1,1,4
16345.0,44,38,575.41,3,3,3,9
16347.0,11,92,887.65,5,4,3,12
16348.0,32,235,1469.45,4,5,4,13
16349.0,291,9,53.5,1,1,1,3
16350.0,21,57,1116.47,4,3,4,11
16351.0,333,8,153.9,1,1,1,3
16352.0,18,28,494.44,4,2,3,9
16353.0,4,94,6675.71,5,4,5,14
16354.0,63,39,395.8,3,3,2,8
16356.0,198,31,211.77,1,3,1,5
16357.0,33,34,658.88,4,3,3,10
16358.0,1,109,2027.5,5,4,4,13
16359.0,7,66,1750.92,5,4,4,13
16360.0,5,662,3512.53,5,5,5,15
16361.0,10,106,896.66,5,4,3,12
16362.0,32,81,734.77,4,4,3,11
16363.0,53,5,109.36000000000001,3,1,1,5
16364.0,12,53,707.04,5,3,3,11
16365.0,18,51,1540.42,4,3,4,11
16366.0,19,18,327.3,4,2,2,8
16367.0,37,130,804.49,3,5,3,11
16368.0,2,76,497.43,5,4,3,12
16369.0,18,118,1553.66,4,4,4,12
16370.0,82,228,1320.56,2,5,4,11
16372.0,33,97,367.93,4,4,2,10
16374.0,66,111,473.03000000000003,3,4,2,9
16376.0,9,125,987.01,5,5,4,14
16377.0,267,5,676.2,1,1,3,5
16378.0,247,23,362.95,1,2,2,5
16379.0,4,108,2157.4,5,4,5,14
16380.0,61,32,1780.59,3,3,4,10
16383.0,75,102,668.36,2,4,3,9
16384.0,90,33,584.5,2,3,3,8
16385.0,60,59,555.89,3,4,3,10
16386.0,29,88,317.2,4,4,2,10
16387.0,323,4,94.36,1,1,1,3
16389.0,53,34,1382.07,3,3,4,10
16392.0,270,45,221.19,1,3,1,5
16393.0,2,330,3046.21,5,5,5,15
16394.0,57,83,1555.34,3,4,4,11
16395.0,61,210,1486.9,3,5,4,12
16398.0,154,82,1705.8,2,4,4,10
16399.0,19,73,408.57,4,4,2,10
16400.0,95,29,303.93,2,2,2,6
16401.0,1,186,4098.32,5,5,5,15
16402.0,265,60,299.6,1,4,2,7
16403.0,312,10,177.5,1,1,1,3
16404.0,70,23,443.05,3,2,2,7
16405.0,302,5,167.25,1,1,1,3
16406.0,19,62,163.07,4,4,1,9
16407.0,13,172,2126.93,5,5,5,15
16409.0,36,232,2028.88,3,5,4,12
16411.0,19,45,214.65,4,3,1,8
16412.0,54,35,151.83,3,3,1,7
16413.0,57,31,262.2,3,3,2,8
16414.0,22,7,126.25,4,1,1,6
16415.0,44,54,210.35,3,3,1,7
16416.0,27,71,1051.4,4,4,4,12
16418.0,45,102,675.27,3,4,3,10
16419.0,113,51,972.23,2,3,4,9
16422.0,17,369,34684.4,4,5,5,14
16423.0,25,18,346.12,4,2,2,8
16424.0,191,5,133.56,1,1,1,3
16425.0,302,21,302.7,1,2,2,5
16426.0,2,372,1908.25,5,5,4,14
16427.0,263,9,241.06,1,1,1,3
16429.0,106,2,284.55,2,1,2,5
16430.0,57,6,300.85,3,1,2,6
16431.0,213,83,642.81,1,4,3,8
16432.0,64,8,287.4,3,1,2,6
16433.0,28,17,184.26,4,2,1,7
16434.0,29,109,1522.25,4,4,4,12
16438.0,6,132,798.35,5,5,3,13
16440.0,8,282,3640.67,5,5,5,15
16441.0,67,24,381.2,3,2,2,7
16442.0,2,174,616.79,5,5,3,13
16444.0,46,84,654.67,3,4,3,10
16445.0,34,63,230.51,3,4,1,8
16446.0,1,3,168472.5,5,1,5,11
16447.0,136,36,259.01,2,3,2,7
16448.0,198,20,188.89000000000001,1,2,1,4
16449.0,198,40,707.69,1,3,3,7
16450.0,150,11,311.92,2,1,2,5
16451.0,88,14,266.97,2,1,2,5
16454.0,45,2,6.9,3,1,1,5
16455.0,64,99,1841.18,3,4,4,11
16456.0,99,111,2158.37,2,4,5,11
16457.0,218,9,208.36,1,1,1,3
16458.0,3,202,3482.7400000000002,5,5,5,15
16460.0,28,135,814.72,4,5,3,12
16461.0,178,33,151.42,2,3,1,6
16462.0,74,3,136.0,2,1,1,4
16463.0,21,82,1422.4,4,4,4,12
16464.0,20,236,1314.68,4,5,4,13
16466.0,34,148,1603.46,3,5,4,12
16468.0,74,2,74.9,2,1,1,4
16469.0,24,182,650.43,4,5,3,12
16470.0,52,170,762.39,3,5,3,11
16471.0,275,13,223.95000000000002,1,1,1,3
16473.0,165,18,316.11,2,2,2,6
16474.0,7,360,1871.5,5,5,4,14
16475.0,88,28,544.3,2,2,3,7
16477.0,64,146,2494.46,3,5,5,13
16478.0,25,17,331.0,4,2,2,8
16479.0,10,35,300.83,5,3,2,10
16480.0,76,53,769.29,2,3,3,8
16482.0,16,18,220.62,4,2,1,7
16483.0,192,19,139.35,1,2,1,4
16484.0,174,25,404.3,2,2,2,6
16485.0,77,42,363.65,2,3,2,7
16488.0,33,29,498.8,4,2,3,9
16491.0,47,39,731.5,3,3,3,9
16493.0,80,56,1351.63,2,3,4,9
16494.0,297,50,826.53,1,3,3,7
16495.0,3,97,684.41,5,4,3,12
16496.0,9,95,1599.52,5,4,4,13
16497.0,50,136,2965.69,3,5,5,13
16498.0,161,15,100.97,2,2,1,5
16499.0,360,19,365.45,1,2,2,5
16500.0,5,11,400.86,5,1,2,8
16503.0,107,84,1431.93,2,4,4,10
16504.0,25,86,484.38,4,4,2,10
16505.0,32,4,777.6,4,1,3,8
16506.0,20,3,90.30000000000001,4,1,1,6
16509.0,297,13,363.7,1,1,2,4
16510.0,372,13,248.1,1,1,1,3
16511.0,22,169,950.26,4,5,4,13
16513.0,5,35,874.59,5,3,3,11
16515.0,52,113,1627.13,3,4,4,11
16516.0,30,6,101.69999999999999,4,1,1,6
16517.0,277,17,162.7,1,2,1,4
16518.0,61,40,484.32,3,3,2,8
16519.0,25,13,215.07999999999998,4,1,1,6
16520.0,186,156,1046.57,1,5,4,10
16523.0,2,290,9418.470000000001,5,5,5,15
16525.0,2,183,13027.45,5,5,5,15
16526.0,172,15,290.36,2,2,2,6
16527.0,81,14,228.06,2,1,1,4
16528.0,4,17,244.41,5,2,1,8
16529.0,190,30,455.25,1,3,2,6
16531.0,22,77,1244.59,4,4,4,12
16532.0,18,4,6748.8,4,1,5,10
16533.0,19,177,1095.56,4,5,4,13
16535.0,5,31,593.75,5,3,3,11
16536.0,110,55,548.97,2,3,3,8
16539.0,3,45,1388.81,5,3,4,12
16542.0,54,5,119.62,3,1,1,5
16545.0,165,3,339.3,2,1,2,5
16546.0,291,25,787.15,1,2,3,6
16549.0,10,981,4154.64,5,5,5,15
16550.0,109,251,2298.97,2,5,5,12
16551.0,96,32,922.12,2,3,3,8
16552.0,243,17,379.73,1,2,2,5
16553.0,163,84,5719.82,2,4,5,11
16554.0,42,52,837.1,3,3,3,9
16555.0,35,17,285.89,3,2,2,7
16556.0,67,207,3313.79,3,5,5,13
16557.0,24,11,281.85,4,1,2,7
16558.0,1,460,8338.49,5,5,5,15
16560.0,27,56,841.41,4,3,3,10
16561.0,6,31,511.12,5,3,3,11
16563.0,54,19,1077.74,3,2,4,9
16565.0,364,3,173.7,1,1,1,3
16566.0,15,18,614.66,4,2,3,9
16567.0,194,35,865.6,1,3,3,7
16569.0,3,5,124.2,5,1,1,7
16570.0,15,126,3738.4,4,5,5,14
16571.0,27,87,1421.69,4,4,4,12
16572.0,127,57,1009.6,2,3,4,9
16573.0,85,42,663.61,2,3,3,8
16574.0,71,28,451.44,3,2,2,7
16581.0,183,9,105.84,1,1,1,3
16582.0,113,6,313.62,2,1,2,5
16583.0,374,14,233.45,1,1,1,3
16584.0,80,28,936.08,2,2,3,7
16586.0,249,8,463.95,1,1,2,4
16587.0,232,13,225.15,1,1,1,3
16589.0,71,33,459.24,3,3,2,8
16591.0,69,10,213.5,3,1,1,5
16592.0,4,216,4113.68,5,5,5,15
16593.0,51,27,330.03,3,2,2,7
16594.0,75,53,181.09,2,3,1,6
16595.0,61,85,360.16,3,4,2,9
16596.0,16,12,250.15,4,1,1,6
16597.0,4,7,90.04,5,1,1,7
16598.0,286,10,145.04999999999998,1,1,1,3
16600.0,4,62,813.52,5,4,3,12
16601.0,41,31,244.79999999999998,3,3,1,7
16602.0,36,29,528.08,3,2,3,8
16603.0,75,34,482.47,2,3,2,7
16607.0,18,172,3347.71,4,5,5,14
16609.0,15,276,5493.46,4,5,5,14
16610.0,219,6,75.66,1,1,1,3
16611.0,186,10,129.49,1,1,1,3
16612.0,33,66,1187.66,4,4,4,12
16613.0,70,30,618.59,3,3,3,9
16614.0,183,26,506.19,1,2,3,6
16616.0,15,33,500.42,4,3,3,10
16617.0,236,5,151.85,1,1,1,3
16618.0,31,96,2647.59,4,4,5,13
16619.0,264,14,226.21,1,1,1,3
16620.0,4,9,178.96,5,1,1,7
16621.0,52,29,813.48,3,2,3,8
16623.0,246,5,129.45,1,1,1,3
16624.0,81,48,810.5699999999999,2,3,3,8
16625.0,275,23,333.08,1,2,2,5
16626.0,1,179,4413.1,5,5,5,15
16627.0,79,20,322.8,2,2,2,6
16628.0,30,117,2188.05,4,4,5,13
16629.0,74,64,417.73,2,4,2,8
16633.0,17,152,2883.1,4,5,5,14
16634.0,223,9,217.9,1,1,1,3
16637.0,32,69,1154.47,4,4,4,12
16638.0,23,94,1680.72,4,4,4,12
16639.0,31,50,1257.51,4,3,4,11
16641.0,106,12,231.10000000000002,2,1,1,4
16642.0,5,34,688.33,5,3,3,11
16643.0,246,27,487.51,1,2,2,5
16644.0,178,62,833.78,2,4,3,9
16647.0,170,14,214.06,2,1,1,4
16648.0,43,19,290.65999999999997,3,2,2,7
16650.0,72,24,518.42,3,2,3,8
16652.0,59,118,6773.97,3,4,5,12
16653.0,16,69,1212.66,4,4,4,12
16654.0,141,29,601.27,2,2,3,7
16655.0,18,261,3794.52,4,5,5,14
16656.0,22,73,8625.8,4,4,5,13
16657.0,10,208,933.62,5,5,3,13
16658.0,368,8,123.24,1,1,1,3
16659.0,189,2,39.12,1,1,1,3
16660.0,16,16,1267.6499999999999,4,2,4,10
16665.0,362,9,135.39999999999998,1,1,1,3
16666.0,19,32,118.98,4,3,1,8
16667.0,68,53,570.13,3,3,3,9
16668.0,15,20,306.71999999999997,4,2,2,8
16669.0,24,160,1374.8700000000001,4,5,4,13
16670.0,17,252,4095.9,4,5,5,14
16671.0,28,6,1692.27,4,1,4,9
16672.0,2,114,8134.9400000000005,5,4,5,14
16674.0,55,98,319.61,3,4,2,9
16676.0,34,89,1592.1200000000001,3,4,4,11
16678.0,3,163,3109.99,5,5,5,15
16679.0,366,3,129.75,1,1,1,3
16680.0,43,10,183.7,3,1,1,5
16681.0,73,44,1770.34,2,3,4,9
16682.0,5,30,1028.0,5,3,4,12
16684.0,4,277,66653.56,5,5,5,15
16685.0,61,62,324.24,3,4,2,9
16686.0,47,585,3062.83,3,5,5,13
16688.0,1,62,1260.86,5,4,4,13
16689.0,76,13,422.59999999999997,2,1,2,5
16690.0,72,12,225.57999999999998,3,1,1,5
16692.0,256,3,1276.0,1,1,4,6
16693.0,69,60,482.01,3,4,2,9
16696.0,135,10,657.9000000000001,2,1,3,6
16697.0,241,21,112.75,1,2,1,4
16698.0,227,5,1998.0,1,1,4,6
16700.0,9,308,5076.55,5,5,5,15
16701.0,9,144,5398.3,5,5,5,15
16705.0,1,270,14034.99,5,5,5,15
